# Feature / Sample,Validation|LLDeep_0001,Validation|LLDeep_0003,Validation|LLDeep_0010,Validation|LLDeep_0011,Validation|LLDeep_0012,Validation|LLDeep_0015,Validation|LLDeep_0018,Validation|LLDeep_0021,Validation|LLDeep_0022,Validation|LLDeep_0024,Validation|LLDeep_0026,Validation|LLDeep_0027,Validation|LLDeep_0028,Validation|LLDeep_0029,Validation|LLDeep_0030,Validation|LLDeep_0033,Validation|LLDeep_0034,Validation|LLDeep_0037,Validation|LLDeep_0039,Validation|LLDeep_0043,Validation|LLDeep_0047,Validation|LLDeep_0052,Validation|UMCGIBD00072,Validation|UMCGIBD00122,Validation|UMCGIBD00030,Validation|UMCGIBD00167,Validation|UMCGIBD00208,Validation|UMCGIBD00032,Validation|UMCGIBD00529,Validation|UMCGIBD00371,Validation|UMCGIBD00145,Validation|UMCGIBD00613,Validation|UMCGIBD00004,Validation|UMCGIBD00053,Validation|UMCGIBD00269,Validation|UMCGIBD00250,Validation|UMCGIBD00327,Validation|UMCGIBD00249,Validation|UMCGIBD00461,Validation|UMCGIBD00266,Validation|UMCGIBD00347,Validation|UMCGIBD00645,Validation|UMCGIBD00361,Validation|UMCGIBD00485,Validation|UMCGIBD00041,Validation|UMCGIBD00126,Validation|UMCGIBD00082,Validation|UMCGIBD00442,Validation|UMCGIBD00412,Validation|UMCGIBD00539,Validation|UMCGIBD00077,Validation|UMCGIBD00141,Validation|UMCGIBD00389,Validation|UMCGIBD00112,Validation|UMCGIBD00508,Validation|UMCGIBD00588,Validation|UMCGIBD00106,Validation|UMCGIBD00393,Validation|UMCGIBD00458,Validation|UMCGIBD00254,Validation|UMCGIBD00593,Validation|UMCGIBD00233,Validation|UMCGIBD00238,Validation|UMCGIBD00027,Validation|UMCGIBD00064
Erysipelotrichaceae_bacterium_21_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelotrichaceae_bacterium_2_2_44A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelotrichaceae_bacterium_3_1_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelotrichaceae_bacterium_5_2_54FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelotrichaceae_bacterium_6_1_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_biforme,0.009212999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0005598,0.0005392,0.06437290000000001,0.0,0.0,0.0052759999999999994,0.0,0.0,0.0,0.08238279999999999,0.0,1.91e-05,0.031556,0.0,0.0,0.0,0.0629283,0.0,0.004455399999999999,0.0062229,0.0,0.0,0.0,0.0,0.0043743,0.0,0.0,0.0,0.0157939,0.0,0.0,0.0,0.026208600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0303873,0.0,0.0326359,0.0,0.0,0.0,0.032929400000000005,0.02978,0.0063116000000000005,0.167546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_cylindroides,1.67e-05,0.0,0.0,0.0138524,0.0,0.0,0.0,0.0,0.0006492999999999999,0.0,0.0,0.0,0.001101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030552,0.0,0.0,0.0,0.0,0.0118257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05200080000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159741,0.0,0.0,0.0,0.0,0.0,0.0016182000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_dolichum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdemania_filiformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdemania_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turicibacter_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acidaminococcus_intestini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acidaminococcus_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phascolarctobacterium_succinatutens,0.0,0.0,0.0,0.0,0.0,0.0161428,0.0321209,0.0,0.0,0.0052868,0.0,0.0,0.0088871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088583,0.0,0.0,0.0208465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197783,0.0,0.0,0.0,0.0,0.014112399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dialister_invisus,0.049412300000000006,0.034334300000000005,0.0,0.0,0.06139650000000001,0.0,0.0,0.00027810000000000004,0.0132387,0.0,0.0,0.053576599999999995,0.0,0.0,0.0705857,0.0,0.0,0.0,0.07210269999999999,0.0,0.0,0.0978755,0.0,0.0,0.0,0.0,0.0,0.0399153,0.0,0.054269000000000005,0.0,0.0,0.0399212,0.030673900000000004,0.0146656,0.010645700000000001,0.0,0.0,0.0,0.0485729,0.0013227,0.10768599999999999,0.0674765,0.002008,0.0,0.0,0.042107900000000004,0.0,0.0,0.0344921,0.0,0.09575310000000001,0.0,0.08137,0.0395275,0.0,0.046926499999999996,0.0,0.15521600000000002,0.0034231,0.0027788,0.0386675,0.047198199999999996,0.0555409,0.0673388
Megamonas_hypermegale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megamonas_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megasphaera_micronuciformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megasphaera_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella_atypica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella_dispar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella_parvula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0199999999999999e-05,0.00043049999999999995,0.0,0.0,0.0001069,0.0,0.0,0.0,5.12e-05,0.011712799999999999,0.0,0.0,0.0,0.0,0.0002437,0.0004832,0.0,0.020324900000000003,0.0,0.0,0.0,0.0018405000000000001,0.0,0.0,0.105849,0.0,0.0,0.0,0.0045073,4.11e-05,0.0,0.0003214,0.0,1.36e-05,0.0,0.0,0.0,0.0003045,0.0504273,0.0,0.0,0.0007635,0.0,0.0
Veillonella_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fusobacterium_nucleatum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkholderiales_bacterium_1_1_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parasutterella_excrementihominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sutterella_wadsworthensis,0.0,0.0,0.0006868999999999999,0.0055986000000000005,0.0,0.0008565,0.0,0.00026660000000000003,0.0026972,6.42e-05,0.0,0.0,1.99e-05,0.0,0.0,0.0024847,0.0,0.0001165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92e-05,0.0,0.0,0.0,0.0,0.0,0.0059033,0.0011984,0.0051998,0.0,0.0,0.0001661,0.0,0.0,0.0,0.0,0.0166524,0.0,0.0,0.0,0.0,0.0009517000000000001,0.0,0.0034771,0.0,0.0,0.0,0.000244,0.0,0.0,0.0001662,0.0,0.0,0.0,0.0,0.0,0.0,0.0323315,0.0,0.0
Bilophila_unclassified,0.0,0.0027214,0.007389100000000001,0.0030243,0.0004763999999999999,0.0035446999999999996,0.004614899999999999,0.0001608,0.00020659999999999998,0.0,0.0,0.0009653999999999999,0.0001695,0.0002703,9.63e-05,0.0009117000000000001,0.0,0.0013174,5.629999999999999e-05,0.0,4.8100000000000004e-05,0.0,0.0,0.0,0.0,0.0012742,0.0025818,0.0,0.0,0.002751,0.0,0.0,0.0,0.0021495,0.0,0.0,0.0,0.0,0.0,0.0006638999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0022363,0.00015,0.0020445,0.0013493000000000001,0.0,0.0,0.0005643,0.0017672999999999999,0.0050885,0.0,0.0,0.0,0.0041473,0.0,0.0005137000000000001,0.0002053,0.0,0.0,0.0
Bilophila_wadsworthia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfovibrio_piger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterobacter_cloacae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia_coli,0.0,0.0069087,0.0015748,0.0012152999999999999,0.0003258,0.0006104,0.0008295999999999999,0.0016729,0.0031049,6.1e-05,0.00026060000000000005,0.000552,0.037912400000000006,0.0,0.0,0.0157621,8.65e-05,0.0011876,0.014939700000000002,0.0,0.0007197,0.0003714,0.00012819999999999997,0.0,0.0250697,0.0055144,0.0016367,0.0,0.0,0.0,0.0116176,0.0007024,0.0,0.0,0.0,0.00028139999999999996,0.0,0.0,0.0348731,0.0006764,0.013034299999999999,0.0,0.0,0.0003355,0.0462567,0.042238599999999994,0.0,0.0,0.0,0.0,0.0003415,0.0,0.0,0.0021198000000000002,0.010470700000000001,0.0002682,0.004737399999999999,0.0008579000000000001,0.0009587999999999999,0.0018566,0.0,0.0010019,0.0166567,0.0,0.0004248
Escherichia_unclassified,7.47e-05,0.006155300000000001,0.0013725999999999999,0.0,0.0001006,0.0012177,0.00033939999999999996,0.0008334,0.0,0.00040810000000000005,0.0005717000000000001,5.9e-06,0.0042374,0.0,0.0,0.0,0.00016230000000000001,0.0,0.0003997,0.0,0.0009652000000000002,0.0001724,5.31e-05,0.0,8.87e-05,0.000851,0.0,0.0,0.0,0.0,0.0046521999999999996,0.0,0.0,0.0004766,0.0001274,5.6899999999999994e-05,0.0,0.0,0.0018034000000000001,0.0,0.0,0.0,0.0,0.000239,0.009315200000000001,0.002624,0.0,0.0,0.0,0.0,0.0,0.0002265,0.0,0.000188,0.0,0.0,0.0038424999999999996,0.0,0.0,0.0009042999999999999,0.0,0.0,0.0073503,0.0,0.0004646
Klebsiella_oxytoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klebsiella_pneumoniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klebsiella_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proteus_mirabilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haemophilus_parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akkermansia_muciniphila,0.0,0.0,0.0,0.12413699999999998,0.0164662,0.0,0.233289,0.057164,0.0,0.06557919999999999,1.85e-05,0.0,0.0,0.14615699999999998,0.0002748,0.15526900000000002,0.0013544,0.07183830000000001,0.0,0.0020148,0.06316469999999999,1.8000000000000001e-06,0.0,0.0,0.0,0.0,0.110025,0.0,0.0264995,0.0,0.31753899999999996,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004981,0.0192784,0.0166022,0.0,0.0,0.0,0.0280592,0.0103769,2.55e-05,0.0037724000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0593462,0.0,0.0,0.0
Methanobrevibacter_unclassified,0.007443000000000001,0.0,0.0,0.0,0.0,0.0,0.0017865,0.0,0.0,0.0,0.0,0.0,0.001644,0.0,2.07e-05,0.0,0.0,0.029586,0.0,0.0008789,0.0024233,0.0,0.0,0.0,0.0,0.0040311,0.0322791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026695,0.0,0.0,0.0,0.0,0.012162799999999998,0.0,0.0,0.0,0.0
Collinsella_stercoris,0.0,0.0,0.0,0.0,0.0011137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022843799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015282,0.0,0.0,0.0,0.0
Bacteroides_clarus,0.0,0.0013265999999999998,0.0,0.0024113000000000003,0.0,4.4200000000000004e-05,0.0005025,0.0012962,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0162962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004825,0.0,0.0073861000000000005,0.0,0.0,0.0,0.0057594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011753200000000002,0.0,0.0,0.0,0.0,0.0030711,0.0027389,0.0,0.0,0.0,0.0,0.0,0.0004306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_plebeius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060888999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160643,0.0,0.0,0.0011120999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus_delbrueckii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027806599999999997,0.0008817,0.0,0.0,0.0,0.0,0.0025353999999999997,0.0,0.0039454,0.0,0.0108386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058055,0.0,0.0,0.0,0.0,0.0,0.00015959999999999998,0.0,0.0320856,0.0,0.0,0.0,4.8200000000000006e-05,0.0,0.0,0.156907,0.0,0.0,0.0,0.0,0.0006634,0.0,0.0341681,0.0,0.0,0.0002763,0.0,0.0005612999999999999,0.0,0.0,0.194522,0.0,0.0,0.0,0.002892,0.0
Lactobacillus_sakei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012760999999999998,0.0,0.0,6.11e-05,0.0,0.00046610000000000005,0.0025831,0.0,0.0,0.0015474,0.0,0.000131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015054,0.0,0.0,0.0,0.0,0.008141599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001825,0.0006777,0.0029224,0.0,0.0,0.0002168,0.004369,0.0,0.0,0.00011020000000000001,0.0,0.0,0.0026443,0.0,0.0,0.0,0.00031519999999999996
